'	0.000
'ｍ	0.000
'ｔ	0.000
;	0.000
</s>	0.043
=	0.001
\	0.001
\\	0.000
|	0.000
”	0.001
→	0.000
、	0.032
。	0.027
「	0.003
」	0.003
『	0.000
』	0.000
あ	0.011
あげ	0.000
あげれ	0.000
あた	0.000
あなた	0.000
あまり	0.000
あらかじめ	0.000
あらゆる	0.000
あり	0.000
ある	0.000
あるいは	0.000
い	0.019
いえ	0.000
いかに	0.000
いく	0.001
いまだ	0.000
いまわし	0.000
いわゆる	0.000
う	0.005
うち	0.000
うま	0.000
え	0.000
お	0.001
おうとう	0.000
おけ	0.001
おこな	0.000
および	0.000
おんせい	0.000
か	0.003
かか	0.000
かかわ	0.000
かけ	0.000
かっ	0.000
かつ	0.000
かな	0.000
かなり	0.000
かぶ	0.000
から	0.003
からし	0.000
かれ	0.000
かわい	0.000
が	0.019
がち	0.000
き	0.001
きかい	0.000
きた	0.000
きれい	0.000
く	0.003
くる	0.000
ぐらい	0.000
けれ	0.000
けんさく	0.000
げんご	0.000
こうがく	0.000
ここ	0.000
こちら	0.000
こと	0.005
この	0.002
こゆう	0.000
これ	0.002
ころ	0.000
ごう	0.000
ごうせい	0.000
ごと	0.000
ごめん	0.000
ごろ	0.000
さ	0.008
さえ	0.000
さまざま	0.000
さらに	0.000
し	0.015
しか	0.000
しかし	0.001
しかしまだ	0.000
しぜん	0.000
したが	0.000
しつもん	0.000
しばしば	0.000
しま	0.000
しも	0.000
しゃべ	0.000
しょり	0.000
しれ	0.000
し直	0.000
じ	0.000
じどう	0.000
じにんしき	0.000
じょうほう	0.000
す	0.002
すか	0.000
すぎ	0.000
すでに	0.000
すなわち	0.000
すべ	0.000
すべて	0.000
する	0.013
すれ	0.000
ず	0.000
ずっと	0.000
せ	0.001
せい	0.000
せよ	0.000
せれ	0.000
そう	0.000
そこ	0.000
そして	0.000
その	0.003
それ	0.001
それぞれ	0.000
た	0.013
ただ	0.000
ただし	0.000
たち	0.000
たとえば	0.000
ため	0.003
たり	0.000
だ	0.001
だいたい	0.000
だけ	0.001
だっ	0.000
ち	0.000
ちゅうしゅつ	0.000
っ	0.009
つ	0.003
つく	0.000
つけ	0.000
つながり	0.000
つまり	0.000
て	0.021
で	0.019
でき	0.002
できあが	0.000
と	0.019
とおり	0.000
とき	0.000
ところ	0.000
とも	0.000
どう	0.000
どこ	0.000
どの	0.000
どれ	0.000
な	0.015
なお	0.000
ながら	0.000
なくな	0.000
なさ	0.000
なし	0.000
なぜ	0.000
など	0.004
なら	0.000
なるべく	0.000
に	0.028
にく	0.000
にんしき	0.000
の	0.046
のち	0.000
のぼ	0.000
のみ	0.000
は	0.025
ば	0.002
ばらつき	0.000
ひと	0.000
ひょうげん	0.000
び	0.000
ふいご	0.000
ふさわし	0.000
ふた	0.000
ぶ	0.001
へ	0.000
べ	0.000
ほう	0.000
ほか	0.000
ほとんど	0.000
ほど	0.000
ほぼ	0.000
ほんやく	0.000
ま	0.001
また	0.001
まだ	0.000
まったく	0.000
まつわ	0.000
まで	0.000
まとめ	0.000
まま	0.000
み	0.000
みな	0.000
む	0.001
むしろ	0.000
も	0.006
もう	0.000
もしくは	0.000
もっと	0.000
もっとも	0.000
もともと	0.000
もの	0.002
もらえ	0.000
や	0.005
やく	0.000
やす	0.000
ゆえ	0.000
ゆっくり	0.000
よ	0.004
よう	0.003
よく	0.000
より	0.001
よる	0.000
ら	0.001
らし	0.000
られ	0.002
り	0.003
る	0.030
れ	0.010
ろ	0.000
わ	0.002
わか	0.000
わた	0.000
を	0.030
ん	0.000
アイデア	0.000
アクセント	0.000
アジア	0.000
アップ	0.000
アップル	0.000
アドバンスト	0.000
アナウンス	0.000
アニメーション	0.000
アバディーン	0.000
アプリケーション	0.000
アプローチ	0.000
アメリカ	0.001
アルゴリズム	0.001
アルファベット	0.000
アルベルトゥス	0.000
アルヴィン	0.000
アーケード	0.000
アーサー	0.000
イギリス	0.000
イタリア	0.000
イメージ	0.000
インク	0.000
インスツルメンツ	0.000
インタビュー	0.000
インタフェース	0.000
インターネット	0.000
インターフェース	0.000
インデックス	0.000
イントネーション	0.000
インド	0.000
インフラ	0.000
ウェブサイト	0.000
エディタ	0.000
エドマンド	0.000
エネルギー	0.000
エマニュエル	0.000
エンジン	0.001
エンド	0.000
オイル	0.000
オフ	0.000
オプション	0.000
オプトフォン	0.000
オペレータ	0.000
オペレーティング	0.000
オレンジ	0.000
オン	0.000
オーストリア	0.000
オープン	0.000
オーリヤック	0.000
カセット	0.000
カナダ	0.000
カバー	0.000
カリフォルニア	0.000
カルガリー	0.000
カルテ	0.000
カレドニア	0.000
カーツ	0.000
カード	0.000
カーナビ	0.000
ガイダンス	0.000
ガウス	0.000
キャロル	0.000
キー	0.000
キーボード	0.000
クエリ	0.000
クック	0.000
クライマックス	0.000
クラッツェンシュタイン	0.000
クラーク	0.000
クリスティアン	0.000
クリップ	0.000
クレジット	0.000
クロス	0.000
クロスリンガル	0.000
クローラ	0.000
クーパー	0.000
クーポン	0.000
グスタフ	0.000
ケプストラム	0.000
ケンペレン	0.000
ゲルマン	0.000
ゲーム	0.000
コサイン	0.000
コスト	0.000
コツ	0.000
コミュニケーションズ	0.000
コンソール	0.000
コンテンツ	0.000
コンパクト	0.000
コンピュータ	0.001
コンピュータビジョン	0.000
コンピュータ内	0.000
コンピューティング	0.000
コーダー	0.000
コード	0.000
コーパス	0.000
コール	0.000
ゴールドバーグ	0.000
サイズ	0.000
サイト	0.000
サブセット	0.000
サポート	0.000
サンプリング	0.000
サンプル	0.000
サービス	0.000
シェパード	0.000
システム	0.004
シナリオ	0.000
ショッピング	0.000
シリアル	0.000
シリーズ	0.000
シルウェステル	0.000
シンセサイザー	0.000
シーケンス	0.000
シーン	0.000
ジェイコブ	0.000
ジェスチャー	0.000
ジェル	0.000
ジャイロ	0.000
ジャーナル	0.000
ジョン	0.000
ジョーク	0.000
スキャナ	0.000
スキャナー	0.000
スキャン	0.000
スクリーン	0.000
スコア	0.000
スタンダード	0.000
ストン	0.000
スパイダー	0.000
スピンオフ	0.000
スピーカー	0.000
スピーチ	0.000
スペイン	0.000
スペクトル	0.000
スペル	0.000
スミソニアン	0.000
スループット	0.000
スロー	0.000
セガ	0.000
セット	0.000
センター	0.000
ゼロックス	0.000
ソフト	0.001
ソフトウェア	0.001
ソフトウエア	0.000
ソース	0.000
ソート	0.000
タイ	0.000
タイズ	0.000
タイプ	0.000
タイム	0.000
タウシェク	0.000
タスク	0.000
タブレット	0.000
ターゲット	0.000
ダイアログ	0.000
ダイジェスト	0.000
ダドリー	0.000
ダルベ	0.000
チェッカ	0.000
チケット	0.000
チップ	0.000
チャット	0.000
チャネル	0.000
チャールズ	0.000
チーム	0.000
ツール	0.000
テキサス	0.000
テキスト	0.001
テキストマイニング	0.000
テレタイプ	0.000
テンプレート	0.000
テープ	0.000
ディクテーション	0.000
デイジー	0.000
デイヴィッド	0.000
デコーダ	0.000
デザイン	0.000
デジ	0.000
デジタル	0.000
デバイス	0.000
デモ	0.000
データ	0.003
データベース	0.001
トレーニング	0.000
トークン	0.000
トーデラ	0.000
トーン	0.000
ドイツ	0.000
ドラフト	0.000
ナショナル	0.000
ニュアンス	0.000
ニュース	0.000
ニュートン	0.000
ニューヨーク	0.000
ニューラル	0.000
ネットワーク	0.000
ノード	0.000
ハイパー	0.000
ハスキンズ	0.000
ハミング	0.000
ハンガリー	0.000
ハンズフリー	0.000
ハンデル	0.000
ハードウェア	0.000
ハーヴェイ	0.000
バエ	0.000
バカ	0.000
バックエンド	0.000
バナナ	0.000
バリエーション	0.000
バー	0.000
バージョン	0.000
パソコン	0.000
パターン	0.001
パッケージ	0.000
パラメータ	0.000
パラレル	0.000
パンチ	0.000
パーサ	0.000
パーソナライズ	0.000
パープル	0.000
ヒト	0.000
ヒント	0.000
ビジネス	0.000
ピアース	0.000
ファイル	0.000
フィチャー	0.000
フィルタリング	0.000
フェーズ	0.000
フォルマント	0.001
フォン	0.000
フォント	0.000
フォーマット	0.000
フランク	0.000
フランクリン	0.000
フランス	0.000
フリー	0.000
フルニエ	0.000
フレーズ	0.000
フロント	0.000
フーリエ	0.000
ブーリアンモデル	0.000
プリプロセッシング	0.000
プリンター	0.000
プロ	0.000
プログラム	0.000
プロジェクト	0.000
プロセス	0.000
プロセッサ	0.000
ヘッド	0.000
ベイズ	0.000
ベクトル	0.001
ベル	0.000
ベーコン	0.000
ベース	0.000
ベール	0.000
ペット	0.000
ペン	0.000
ページ	0.000
ホイート	0.000
ホーマー	0.000
ボイス	0.000
ボタン	0.000
ボード	0.000
ポール	0.000
マイク	0.000
マイニング	0.000
マウス	0.000
マグヌス	0.000
マシン	0.000
マシンビジョン	0.000
マスク	0.000
マッチング	0.000
マップ	0.000
マニュアル	0.000
マネージメント	0.000
マルコフ	0.000
マルコフモデル	0.001
マルチメディア	0.000
マルチリンガル	0.000
マンマシン	0.000
マーカ	0.000
マーク	0.000
ミッシング	0.000
ミリ	0.000
メタデータ	0.001
メディア	0.000
メモリ	0.000
メリット	0.000
メーカー	0.000
メール	0.000
モダリティ	0.000
モデル	0.001
モールス	0.000
ユークリッド	0.000
ユーザ	0.000
ユーザー	0.001
ヨーロッパ	0.000
ライセンス	0.000
ライト	0.000
ライブラリ	0.000
ライン	0.000
ラテン	0.000
ラボ	0.000
リアル	0.000
リエゾン	0.000
リダイレクト	0.000
リバーマン	0.000
リリース	0.000
リンク	0.001
リーダー	0.000
リーダーズ	0.000
ルイス	0.000
ルーティング	0.000
レイ	0.000
レインボー	0.000
レクシスネクシス	0.000
レコーダ	0.000
レター	0.000
レベル	0.000
レンズ	0.000
ロウレット	0.000
ロジャー	0.000
ロボット	0.000
ロマンス	0.000
ワイル	0.000
ワークショップ	0.000
ワード	0.000
ワープロ	0.000
ヴォ	0.000
ヴォルフガング	0.000
ヴォーダー	0.000
・	0.003
ー	0.001
ーＡ	0.000
ーｂａｓｅｄ	0.000
ーｆｌｉｅｓ	0.000
ーｐｈｏｎｅｍｅ	0.000
ーｒｉｐｅ	0.000
一	0.001
一定	0.000
一方	0.000
一段	0.000
一種	0.000
一致	0.000
一般	0.001
一覧	0.000
一貫	0.000
一連	0.000
一部	0.000
丁寧	0.000
万	0.000
万国	0.000
三	0.000
上	0.001
上が	0.000
上げ	0.000
上げれ	0.000
上位	0.000
上記	0.000
上述	0.000
下	0.000
下が	0.000
下さ	0.000
不	0.000
不能	0.000
与え	0.000
世	0.000
世界	0.000
世紀	0.000
両者	0.000
並び	0.000
並び替え	0.000
並べ	0.000
並み	0.000
中	0.001
中ごろ	0.000
中国	0.000
中心	0.000
主	0.000
主な	0.000
主に	0.000
主体	0.000
主流	0.000
主眼	0.000
主義	0.000
主要	0.000
主語	0.000
乗り換え	0.000
予報	0.000
予測	0.000
事	0.000
事前	0.000
事務	0.000
事実	0.000
互い	0.000
五十	0.000
交通	0.000
人	0.001
人力	0.000
人名	0.000
人工	0.000
人手	0.000
人材	0.000
人物	0.000
人間	0.001
今	0.000
今日	0.000
介	0.000
介入	0.000
仕事	0.000
仕様	0.000
仕組み	0.000
他	0.001
付	0.000
付け	0.000
付け加え	0.000
付加	0.000
代	0.000
代わ	0.000
代替	0.000
代表	0.000
以上	0.000
以下	0.001
以前	0.000
以外	0.000
以降	0.000
仮想	0.000
任意	0.000
企業	0.000
会	0.000
会社	0.000
会話	0.000
会議	0.000
伸縮	0.000
似	0.000
位置	0.000
低	0.000
住所	0.000
体	0.000
体験	0.000
何	0.000
余地	0.000
作	0.000
作り	0.000
作り出	0.000
作成	0.001
作業	0.000
併用	0.000
使	0.002
使い分け	0.000
使え	0.000
使命	0.000
使用	0.001
例	0.001
例えば	0.001
例文	0.000
例示	0.000
供与	0.000
依存	0.000
依頼	0.000
価値	0.000
係数	0.000
保	0.000
保管	0.000
保険	0.000
保障	0.000
信号	0.000
信頼	0.000
修飾	0.000
個	0.000
個々	0.000
個人	0.000
個別	0.000
個数	0.000
候補	0.000
借用語	0.000
値	0.000
偏り	0.000
側	0.000
側面	0.000
備え	0.000
傾向	0.000
像	0.000
優秀	0.000
元	0.000
充実	0.000
先進	0.000
先駆	0.000
光	0.000
光学	0.000
光陰	0.000
光電	0.000
入れ	0.000
入出力	0.000
入力	0.002
入手	0.000
全	0.000
全く	0.000
